station id,station name,station latitude,station longitude,daily bike occupation ratio,parking time,DBOR_Norm,PT_Norm,Station_type
241,DeKalb Ave & S Portland Ave,40.689809999999994,-73.97493100000001,0.4044241852825185,7450.500000000001,0.1257118202239734,0.4560355997729826,Balanced
242,Carlton Ave & Flushing Ave,40.697787,-73.973736,0.5548540668765077,7609.000000000001,1.0255597371551992,0.4738940816660337,Balanced
243,Fulton St & Rockwell Pl,40.688226,-73.979382,0.5634802067987619,20235.0,1.077159950875688,1.3036589961929352,LowDemand&HighSupply
244,Willoughby Ave & Hall St,40.691959999999995,-73.965369,0.4167393533772923,17257.0,0.19937922087147136,1.168603667345852,Balanced
245,Myrtle Ave & St Edwards St,40.69327,-73.977039,0.38428373882844125,10263.0,0.005234833898335888,0.727734564368303,Balanced
247,Perry St & Bleecker St,40.735354,-74.00483100000001,0.6155961770477228,2706.0,1.3889094967136018,-0.4031907892583842,Balanced
248,Laight St & Hudson St,40.721854,-74.00771800000001,0.27097817748561986,6249.0,-0.6725412320713591,0.3068434050330747,Balanced
249,Harrison St & Hudson St,40.718709999999994,-74.009001,0.3334655065444339,4679.0,-0.29875184732709403,0.06138165612039205,Balanced
250,Lafayette St & Jersey St,40.724561,-73.995653,0.315892679946811,1323.5,-0.40386973508255763,-1.0099303461060263,Balanced
251,Mott St & Prince St,40.72318,-73.9948,0.5119555898891932,1489.0,0.7689477878036447,-0.9099724099789174,Balanced
252,MacDougal St & Washington Sq,40.732264,-73.998522,0.4020531792192948,2193.0,0.1115288344739639,-0.5815167998334786,Balanced
253,W 13 St & 5 Ave,40.735439,-73.994539,0.15839092135751906,1551.0,-1.346020509102991,-0.8753634843112923,Balanced
254,W 11 St & 6 Ave,40.735324,-73.99800400000001,0.2864091202498788,1984.5000000000002,-0.5802357568853824,-0.6662708364015248,Balanced
257,Lispenard St & Broadway,40.719392,-74.002472,0.3481492518950713,3777.0000000000005,-0.21091598967361316,-0.1202981796675541,Balanced
258,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,0.36651901954263105,5133.0,-0.10103092576867839,0.13994470252204888,Balanced
259,South St & Whitehall St,40.701221000000004,-74.012342,0.2800087057486028,3558.0,-0.6185220308320325,-0.17097191065922415,Balanced
260,Broad St & Bridge St,40.703652000000005,-74.011678,0.17362230645504823,8365.0,-1.254908756525925,0.5542545514860528,Balanced
261,Johnson St & Gold St,40.694749,-73.983625,0.5472187477449405,8933.5,0.9798864577319677,0.6100358007985985,Balanced
262,Washington Park,40.691782,-73.97373,0.41038578200359727,18710.0,0.16137315515426098,1.2371852671010384,Balanced
263,Grand St & Elizabeth St,40.718821999999996,-73.995906,0.4104866564055679,1754.0,0.16197656997798573,-0.7710161385759434,Balanced
264,Maiden Ln & Pearl St,40.707065,-74.007319,0.388670715712518,3137.0,0.03147704035979223,-0.27780719734015646,Balanced
265,Stanton St & Chrystie St,40.722293,-73.991475,0.6233894972227925,2524.0,1.4355279135547587,-0.46225914565466136,Balanced
